to,level,credits,course_2,title_2,course_1,from_,gen_ed,title_1,special
UW-Stout,,4.00,MATH EL,Mathematics Elective,MATH 112,UW-Parkside,"ARNS, MATH",College Algebra II,535
UW-Stout,,2.00,MATH EL,Mathematics Elective,MATH 113,UW-Parkside,"ANRSN, MATH",Trigonometry,535
UW-Stout,L,4.00,MATH 121,Intro College Math II,MATH 114,UW-Parkside,"UCTA,ARNS,MATH",College Algebra II/Trig,"6, 22"
UW-Stout,E,3.00,MATH 152,Calculus For Mgmt/Social Sci,MATH 142,UW-Parkside,"ANRSN,MATH",Calc Bus/Soc Sci Appls,
UW-Stout,,3.00,MATH EL,Mathematics Elective,MATH 215,UW-Parkside,"ANRSN, MATH",Math Mdl Chld-Erly Adl Tchr  I,
UW-Stout,,3.00,MATH EL,Mathematics Elective,MATH 216,UW-Parkside,"ANRSN, MATH",Math Mdl Chd-Erly Adl Tchr  II,
UW-Stout,L,5.00,MATH 156,Calculus & Analytic Geo I,MATH 221,UW-Parkside,"ARNS,MATH",Calculus & Analytic Geometry I,
UW-Stout,L,5.00,MATH 157,Calculus & Analytic Geo II,MATH 222,UW-Parkside,"ANRSN,MATH",Calc & Analytic Geometry II,
UW-Stout,L,4.00,MATH 123,Finite and Financial Math,MATH 223,UW-Parkside,"ARNS,MATH",Calc & Analytic Geometry III,6
UW-Stout,,3.00,MATH EL,Mathematics Elective,MATH 231,UW-Parkside,,Discrete Mathematics,
UW-Stout,,3.00,MATH EL,Mathematics Elective,MATH 240,UW-Parkside,"ANRSN, MATH",Discrete Mathematics,
UW-Stout,,3.00,MATH EL,Mathematics Elective,MATH 250,UW-Parkside,,Computer Algebra Systems,
UW-Stout,,3.00,MATH EL,Mathematics Elective,MATH 290,UW-Parkside,"ANRSN, MATH",Special Topics,
UW-Stout,U,3.00,STAT 320,Statistical Methods,MATH 309,UW-Parkside,"UCTA,ARNS,STAT",Probability and Statistics,22
UW-Stout,L,3.00,PHIL 201,Introduction to Philosophy,PHIL 101,UW-Parkside,"ARHU,PHIL,SRER",Introduction to Philosophy,
UW-Stout,,3.00,PHIL EL,Philosophy Elective,PHIL 102,UW-Parkside,"HUM, PHIL",Great Thinkers,
UW-Stout,,3.00,PHIL EL,Philosophy Elective,PHIL 103,UW-Parkside,"HUM, PHIL",Phil Ideas Lit,
UW-Stout,,3.00,PHIL EL,Philosophy Elective,PHIL 104,UW-Parkside,"HUM, PHIL",Intro to Human Values,
UW-Stout,,3.00,PHIL EL,Philosophy Elective,PHIL 105,UW-Parkside,"ANRSN, LOGIC",Intro Scientific Thought,
UW-Stout,,3.00,PHIL EL,Philosophy Elective,PHIL 200,UW-Parkside,,Topics in Hist of Phil:,
UW-Stout,I,3.00,PHIL 301,Introductn to Logical Thinking,PHIL 201,UW-Parkside,"ANRSN,LOGIC",Logic,
UW-Stout,,1.00,PHIL EL,Philosophy Elective,PHIL 202,UW-Parkside,"HUM, PHIL",History of Philosophy,
UW-Stout,,3.00,PHIL EL,Philosophy Elective,PHIL 203,UW-Parkside,"HUM, PHIL","Truth, Knowledge & Belief:",
UW-Stout,,3.00,PHIL EL,Philosophy Elective,PHIL 204,UW-Parkside,"HUM, PHIL",Reason and Reality:,
UW-Stout,I,3.00,PHIL 305,Philosophy of Religion,PHIL 205,UW-Parkside,"HUM,PHIL",Philosophy of Religion,
UW-Stout,L,3.00,PHIL 335,General Ethics,PHIL 206,UW-Parkside,"HUM,PHIL",Introduction to Ethics,
UW-Stout,,3.00,PHIL EL,Philosophy Elective,PHIL 207,UW-Parkside,"HUM, PHIL",Classical Political Philosophy,
UW-Stout,,3.00,PHIL EL,Philosophy Elective,PHIL 208,UW-Parkside,"HUM, PHIL",Modern Political Phil,
UW-Stout,U,3.00,PHIL 375,Personal & Prof Ethics,PHIL 209,UW-Parkside,,Business Ethics,
UW-Stout,,3.00,PHIL EL,Philosophy Elective,PHIL 210,UW-Parkside,"HUM, PHIL",Philosophical Classics,
UW-Stout,,3.00,PHIL EL,Philosophy Elective,PHIL 215,UW-Parkside,"PHIL, ARHU, SRER, UCTA",Contemporary Moral Problems,22
UW-Stout,,3.00,PHIL EL,Philosophy Elective,PHIL 220,UW-Parkside,"HUM, PHIL","Politics, Law, and Society",
UW-Stout,,3.00,PHIL EL,Philosophy Elective,PHIL 225,UW-Parkside,"HUM, PHIL",Existentialism,
UW-Stout,,3.00,PHIL EL,Philosophy Elective,PHIL 226,UW-Parkside,"HUM, PHIL",Eastern Philosophy,
UW-Stout,,1.00-4.00,PHIL EL,Philosophy Elective,PHIL 290,UW-Parkside,"HUM, PHIL",Special Topics in Philosophy,8
UW-Stout,,3.00,PHIL EL,Philosophy Elective,PHIL 306,UW-Parkside,"HUM, PHIL",Modern Political Philosophy,
UW-Stout,L,1.00,MUSIC 111,Advanced Piano I,MUSA 111,UW-Parkside,,Applied Piano,6
