to,level,credits,course_2,title_2,course_1,from_,gen_ed,title_1,special
UW-Oshkosh,U,1.00-2.00,GEOG 446,Independent Study,GEOG 499,UW-River Falls,DB,Independent Study,8
UW-Oshkosh,L,2.00,GERMAN EL,German Elective,GERM 100,UW-River Falls,,German For Travelers,
UW-Oshkosh,L,4.00,GERMAN 110,Intro German I (Xc)(Gc),GERM 101,UW-River Falls,BB,Beginning German I,
UW-Oshkosh,L,4.00,GERMAN 111,Intro German II (Xc)(Gc),GERM 102,UW-River Falls,"AD, BB",Beginning German II,
UW-Oshkosh,L,2.00,GERMAN EL,German Elective,GERM 103,UW-River Falls,,German For Travelers,
UW-Oshkosh,L,4.00,GERMAN 110,Intro German I (Xc)(Gc),GERM 133,UW-River Falls,BB,Beginning German I,
UW-Oshkosh,L,4.00,GERMAN 111,Intro German II (Xc)(Gc),GERM 134,UW-River Falls,"AD, BB",Beginning German II,
UW-Oshkosh,U,3.00,GERMAN 350,Masterpieces-Germ Lit,GERM 200,UW-River Falls,,German Masterpiece,
UW-Oshkosh,L,3.00,GERMAN 203,Intermed Str & Expr I (Xc),GERM 201,UW-River Falls,BB,Intermediate German I,
UW-Oshkosh,L,3.00,GERMAN 204,Intermed Str & Expr II(Xc),GERM 202,UW-River Falls,BB,Intermediate German II,
UW-Oshkosh,L,3.00,ENGLISH EL,English Elective,GERM 203,UW-River Falls,BC,German Masterpieces - Eng,
UW-Oshkosh,L,3.00,GERMAN 203,Intermed Str & Expr I (Xc),GERM 233,UW-River Falls,BB,Intermediate German I,
UW-Oshkosh,L,3.00,GERMAN 204,Intermed Str & Expr II(Xc),GERM 234,UW-River Falls,BB,Intermediate German II,
UW-Oshkosh,L,3.00,GERMAN EL,German Elective,GERM 275,UW-River Falls,,Business German,
UW-Oshkosh,L,0.50-3.00,GERMAN EL,German Elective,GERM 289,UW-River Falls,,Special Topics in German,8
UW-Oshkosh,U,2.00,GERMAN EL,German Elective,GERM 300,UW-River Falls,,German Phonetics,
UW-Oshkosh,U,3.00,GERMAN 301,Adv Germ Comp/Con I,GERM 301,UW-River Falls,,Advanced German I,
UW-Oshkosh,U,3.00,GERMAN 304,Adv Ger Comp/Con II (Gs),GERM 302,UW-River Falls,,Advanced German II,
UW-Oshkosh,U,3.00,GERMAN 330,German Civilization,GERM 341,UW-River Falls,,German Civ to 1648,
UW-Oshkosh,U,3.00,GERMAN EL,German Elective,GERM 342,UW-River Falls,,Mod German-Speak Cultures,
UW-Oshkosh,U,2.00,GERMAN EL,German Elective,GERM 350,UW-River Falls,,German Phonetics,
