4690,L,1.00,NDC,No Degree Credit,INTRAUNV 010,4684,,Intro University Life,5
4690,L,6.00,GEN EL,General Elective,INTRAUNV 100,4684,,Engl Fund/Core Block,
4690,L,6.00-9.00,GEN EL,General Elective,INTRAUNV 101,4684,,English/Core Block,8
4690,L,1.00,Soc/BhvSci EL,Social & Behavioral Science Elective,INTRAUNV 104,4684,SS,New Student Seminar,
4690,L,5.00,GEN EL,General Elective,INTRAUNV 161,4684,,Engl & Wrtg Skll/Intl,
4690,L,3.00,GEN EL,General Elective,INTRAUNV 200,4684,,Perspectives Nuclear War,
4690,L,3.00,GEN EL,General Elective,INTRAUNV 244,4684,SSK,Consumers and Culture,
4690,L,3.00,PHIL 209,Business Ethics,INTRAUNV 246,4684,,Business Ethics,
4690,L,3.00,GEN EL,General Elective,INTRNAR 280,4684,,Intro Australian Studies,
4690,L,3.00,BUS 100,Introduction to Business,ITBE 141,4684,SSB,Concepts of Business,
4690,L,2.00,GEN EL,General Elective,ITBE 143,4684,,Keybrdg & Intro Doc Proc,
4690,L,3.00,GEN EL,General Elective,ITBE 241,4684,,Shorthand I,
4690,L,3.00,GEN EL,General Elective,ITBE 242,4684,,Note Taking,
4690,L,3.00,GEN EL,General Elective,ITBE 244,4684,,Document Processing I,
4690,L,3.00,GEN EL,General Elective,ITBE 245,4684,,Technology Appl Bus Tchrs,
4690,L,2.00,GEN EL,General Elective,ITBE 251,4684,,Pen Lettering,
4690,L,3.00,GEN EL,General Elective,ITBE 252,4684,,Mcrocmptr App Voc Edctrs,
4690,L,3.00,GEN EL,General Elective,ITBE 255,4684,,Comptr End Usr Technogies,
4690,U,3.00,MIS 320,Mgt Information Systems,ITBE 280,4684,,Intro Information Systems,
4690,L,3.00,GEN EL,General Elective,JOURNLSM 210,4684,,Foundations of Print Journ,
4690,L,3.00,GEN EL,General Elective,JOURNLSM 220,4684,,Foundations Advertising,
4690,L,3.00,GEN EL,General Elective,JOURNLSM 241,4684,,Elec Media Copywriting,
4690,L,3.00,GEN EL,General Elective,JOURNLSM 243,4684,,Mass Media Writing,
4690,L,3.00,GEN EL,General Elective,JOURNLSM 244,4684,,News Gathering,
4690,L,3.00,GEN EL,General Elective,JOURNLSM 245,4684,,Publication Editing,
4690,L,3.00,GEN EL,General Elective,JOURNLSM 246,4684,,Elec Media Newswriting,
4690,L,3.00,GEN EL,General Elective,JOURNLSM 247,4684,,Brdcst Newswrtng/Productn,
4690,L,3.00,GEN EL,General Elective,JOURNLSM 248,4684,,Publication Layout,
4690,L,1.00,GEN EL,General Elective,JOURNLSM 251,4684,,School Publ: Editorial,
4690,L,3.00,GEN EL,General Elective,JOURNLSM 270,4684,,Communication and Web Dev,
4690,L,3.00,GEN EL,General Elective,JOURNLSM 271,4684,,Multimedia Production Two,
4690,L,1.00,NDC,No Degree Credit,LSINDP 099,4684,,Career Information-L & S,5
4690,L,3.00,GEN EL,General Elective,LSINDP 105,4684,,Science Technol Society,
4690,L,3.00,GEN EL,General Elective,LSINDP 150,4684,NSA,Science Technol Society,
4690,L,3.00,GEN EL,General Elective,LSINDP 200,4684,SSJ,Perspectives Nuclear War,
4690,L,3.00,GEN EL,General Elective,LSINDP 201,4684,,Intro to Liberal Studies,
4690,L,1.00-3.00,GEN EL,General Elective,LSINDP 294,4684,,Honors Seminar,8
4690,L,2.00,GEN EL,General Elective,LIBMEDIA 101,4684,,Intro Library Resources,
4690,L,1.00,GEN EL,General Elective,LIBMEDIA 201,4684,,Technology For Teachers,
4690,L,3.00,MIS 320,Mgt Information Systems,MANGEMNT 211,4684,,Intro Information Systems,
4690,U,3.00,MGT 349,Organizational Behavior,MANGEMNT 301,4684,,Organizational Behavior,
4690,U,3.00,QM 319,Operations Mgt Principles,MANGEMNT 306,4684,,Operations Management,
4690,U,3.00,HRM 343,Human Resource Management,MANGEMNT 320,4684,,Human Resource Management,
4690,U,3.00,HRM 444,Compensation/Benefits,MANGEMNT 425,4684,,Compensation Management,
4690,U,3.00,HRM 441,Staffing Organizations,MANGEMNT 426,4684,,Staffing,
4690,U,3.00,HRM 442,Improving Employee Performance,MANGEMNT 428,4684,,Training and Development,
4690,U,3.00,BUS EL,General Business Elective,MANGEMNT 429,4684,,Employee Benefits,
4690,U,3.00,BUS 495,Capstone Strategic Management,MANGEMNT 489,4684,,Strategic Management,
4690,U,3.00,MKT 350,Marketing Principles,MARKETNG 311,4684,,Principles of Marketing,
4690,U,3.00,MKT 354,Marketing Research,MARKETNG 321,4684,,Marketing Research,
4690,U,3.00,MKT 455,Marketing Management,MARKETNG 479,4684,,Mktg Mgmnt and Policies,
4690,L,3.00,GEN EL,General Elective,MCS 210,4684,,Concepts Database Systems,
4690,L,3.00,GEN EL,General Elective,MCS 220,4684,,Intermediate Java,
4690,L,3.00,GEN EL,General Elective,MCS 231,4684,,Concepts Data Structure,
4690,L,3.00,GEN EL,General Elective,MCS 232,4684,,Cobol and Complex Systems,
4690,L,2.00,GEN EL,General Elective,HEALTHED 181,4684,,Contemporary Health,
4690,L,1.00,GEN EL,General Elective,HEALTHED 245,4684,,Intro to Health Issues,
4690,L,3.00,GEN EL,General Elective,HEALTHED 280,4684,,Qual Life & Health Promo,
4690,L,3.00,HESM 271,Lifetime Wellness Lab:,HEALTHED 360,4684,SS,Current Topics in Hlth & Well,
4690,L,1.00,GEN EL,General Elective,LDRSHP 101,4684,,Foundations of Usaf I,
4690,L,1.00,GEN EL,General Elective,LDRSHP 102,4684,,Foundations of Usaf II,
4690,L,2.00,GEN EL,General Elective,LDRSHP 110,4684,,Intro to Leadership I,
4690,L,1.00,GEN EL,General Elective,LDRSHP 111,4684,,Leadership Laboratory,
4690,L,2.00,GEN EL,General Elective,LDRSHP 120,4684,,Introduction Leadership II,
4690,L,1.00,GEN EL,General Elective,LDRSHP 121,4684,,Leadership Laboratory,
4690,L,0.50,GEN EL,General Elective,LDRSHP 122,4684,,Beginning Orienteering,
4690,L,0.50,GEN EL,General Elective,LDRSHP 123,4684,,Beg Mntn/Rappelling,
4690,L,1.00,GEN EL,General Elective,LDRSHP 201,4684,,Evol Air & Space Power I,
4690,L,1.00,GEN EL,General Elective,LDRSHP 202,4684,,Evol Air & Space Power II,
4690,L,2.00,GEN EL,General Elective,LDRSHP 210,4684,,Foundations of Leadership I,
4690,L,1.00,GEN EL,General Elective,LDRSHP 211,4684,,Leadership Laboratory,
4690,L,2.00,GEN EL,General Elective,LDRSHP 220,4684,,Foundations of Leadership II,
4690,L,1.00,GEN EL,General Elective,LDRSHP 221,4684,,Leadership Laboratory,
4690,L,1.00,GEN EL,General Elective,LDRSHP 224,4684,,Military Conditioning II,
4690,L,3.00,GEN EL,General Elective,LDRSHP 240,4684,,Leadership Training Course,
4690,L,1.00,GEN EL,General Elective,MUSC 060,4684,,Private Instrumental Instruct,
4690,L,1.00,GEN EL,General Elective,MUSC 070,4684,,Private Vocal Instruction,
4690,L,1.00,GEN EL,General Elective,MUSC 080,4684,,Private Keyboard Instruct in P,
4690,L,0.00,MUSI 001,Concert Attendance,MUSC 100,4684,,Recital Attendance,
4690,L,3.00,MUSI 101,Fundamentals of Music,MUSC 111,4684,HUM,Fundamentals of Music,
4690,L,1.00,GEN EL,General Elective,MUSC 126,4684,,Priv Instrmntl Instr (Np),
4690,L,1.00,MUSI 180,Class Voice,MUSC 127,4684,,Priv Vocal Instruc (Np),
4690,L,1.00,GEN EL,General Elective,MUSC 128,4684,,Priv Piano Instruc (Np),
4690,L,1.00,GEN EL,General Elective,MUSC 129,4684,,Priv Organ Instruc (Np),
4690,L,2.00,MUSI 201,Music Appreciation,MUSC 140,4684,HU,Intro to Classical Music,
4690,L,2.00,GEN EL,General Elective,MUSC 141,4684,SSJ,Hist Populr Music America,
4690,L,2.00,MUSI 206,Jazz Appreciation (Dv),MUSC 143,4684,"HU,DV",Survey of American Jazz,
4690,L,3.00,GEN EL,General Elective,MUSC 144,4684,SSS,Cultural Music Americas,
4690,L,2.00,HUMA-MUS EL,Humanities - Music Elective,MUSC 150,4684,HUM,Introduction Music Theory,
4690,L,2.00,MUSI 121,Music Theory II,MUSC 151,4684,,Theory I,
4690,L,2.00,MUSI 122,Music Theory II,MUSC 152,4684,,Theory II,
4690,L,2.00,MUSI 125,Aural Music Theory I,MUSC 153,4684,,Aural Skills I,
4690,L,2.00,MUSI 126,Aural Music Theory II,MUSC 154,4684,,Aural Skills II,
4690,L,1.00-4.00,GEN EL,General Elective,MUSC 160,4684,,Prv Instr Prim Prfrm (L1),8
4690,L,1.00,MUSI 106,Jazz Appreciation (Dv),MUSC 161,4684,,University Bands,
4690,L,1.00,MUSI 104,Music Appreciation,MUSC 162,4684,,Orchestra,
4690,L,1.00,MUSI 109,Jazz Ensemble,MUSC 164,4684,,Jazz Bands,
4690,L,1.00,MUSA 064,Applied Clarinet,MUSC 165,4684,,Clarinet Techniques,
4690,L,1.00,GEN EL,General Elective,MUSC 166,4684,,Folk Guitar,
4690,L,1.00,MUSA 040,Applied Violin,MUSC 167,4684,,Violin & Viola Techniques,
4690,L,1.00,MUSA 020,Applied Trumpet,MUSC 168,4684,,Trumpet/Horn Techniques,
4690,L,1.00,GEN EL,General Elective,MUSC 169,4684,,Marching Band,
4690,L,1.00-4.00,MUSA 180,Applied Voice,MUSC 170,4684,,Priv Vocal-Prim Prfm (L1),8
4690,L,1.00,MUSI 102,Large Music Ensemble,MUSC 171,4684,,University Choirs,
4690,L,1.00,MUSI 102,Large Music Ensemble,MUSC 175,4684,,University Chorus,
4690,L,1.00,GEN EL,General Elective,MUSC 177,4684,,Class Voice I,
4690,L,1.00,MUSI 180,Class Voice,MUSC 178,4684,,Class Voice II,
4690,L,1.00-4.00,MUSA 110,Applied Piano,MUSC 180,4684,,Priv Piano-Prim Prfm (L1),8
4690,L,3.00,GEN EL,General Elective,MUSC 181,4684,,Aural Skills I,
4690,L,1.00,MUSI 141,Keyboard Musicianship I,MUSC 186,4684,,Class Piano I,
4690,L,1.00,MUSI 142,Keyboard Musicianship II,MUSC 187,4684,,Class Piano II,
4690,L,1.00,MUSI 241,Keyboard Musicianship III,MUSC 188,4684,,Class Piano III,
4690,L,1.00,MUSI 242,Music Literature Lab,MUSC 189,4684,,Functional Class Piano,
4690,L,1.00,GEN EL,General Elective,MUSC 190,4684,,Music Improvisation,
4690,L,3.00,GEN EL,General Elective,MUSC 240,4684,"DV, HUM",Survey of African Amer Music,
4690,L,3.00,GEN EL,General Elective,MUSC 241,4684,DV,Survey of Latin Amer Music,
4690,L,2.00,MUSI 202,Music Literature,MUSC 242,4684,,Intro to Music Literature,
4690,L,3.00,GEN EL,General Elective,MUSC 244,4684,HUM,Native American Music,
4690,L,3.00,GEN EL,General Elective,MUSC 245,4684,SSJ,Music History I,
4690,L,3.00,GEN EL,General Elective,MUSC 246,4684,SSJ,Music History II,
4690,L,3.00,GEN EL,General Elective,MUSC 247,4684,SSJ,Music History III,
4690,L,2.00,MUSI 221,Music Theory III,MUSC 251,4684,,Theory III,
4690,L,2.00,MUSI 222,Music Theory IV,MUSC 252,4684,,Theory IV,
4690,L,2.00,MUSI 225,Aural Music Theory III,MUSC 253,4684,,Aural Skills III,
4690,L,2.00,MUSI 226,Popular Music Theory,MUSC 254,4684,,Aural Skills IV,
4690,L,2.00,GEN EL,General Elective,MUSC 255,4684,,Elctronic Music Synthesis,
4690,L,1.00-4.00,MUSI EL,Music Elective,MUSC 260,4684,,Priv Instr-Prim Prfm (L2),8
4690,L,0.50,MUSA 060,Applied Flute,MUSC 265,4684,,Flute Techniques,
4690,L,1.00,GEN EL,General Elective,MUSC 266,4684,,Intermediate Guitar,
4690,L,1.00,GEN EL,General Elective,PEGNRL 100,4684,,Cr Vets W/6 Mos Act Srvce,
4690,L,0.50,GEN EL,General Elective,PEGNRL 103,4684,,Beginning Archery,
4690,L,0.50,GEN EL,General Elective,PEGNRL 104,4684,,Beginning Badminton,
4690,L,0.50,GEN EL,General Elective,PEGNRL 106,4684,,Beg Aerobic Exer & Dance,
4690,L,0.50,GEN EL,General Elective,PEGNRL 108,4684,,Beginning Bowling,
4690,L,0.50,GEN EL,General Elective,PEGNRL 109,4684,,Intermediate Bowling,
4690,L,0.50,GEN EL,General Elective,PEGNRL 110,4684,,Beginning Jogging,
4690,L,0.50,GEN EL,General Elective,PEGNRL 111,4684,,Beg Phy Fitness Develpmnt,
4690,L,0.50,GEN EL,General Elective,PEGNRL 113,4684,,Int Aerobic Exercise/Dnce,
4690,L,0.50,GEN EL,General Elective,PEGNRL 115,4684,,Beginning Fencing,
4690,L,0.50,GEN EL,General Elective,PEGNRL 120,4684,,Beginning Golf,
4690,L,0.50,GEN EL,General Elective,PEGNRL 121,4684,,Intermediate Golf,
4690,L,0.50,GEN EL,General Elective,PEGNRL 125,4684,,Beginning Paddleball,
4690,L,0.50,GEN EL,General Elective,PEGNRL 134,4684,,Beginning Skiing,
4690,L,0.50,GEN EL,General Elective,PEGNRL 138,4684,,Beg Bicycle Touring,
4690,L,0.50,GEN EL,General Elective,PEGNRL 139,4684,,Intro to Backpacking,
4690,L,0.50,GEN EL,General Elective,PEGNRL 141,4684,,Beginning Yoga,
4690,L,0.50,GEN EL,General Elective,PEGNRL 142,4684,,Intermediate Yoga,
4690,L,0.50,GEN EL,General Elective,PEGNRL 143,4684,,Beginning Folk Dance,
4690,L,0.50,GEN EL,General Elective,PEGNRL 144,4684,,Beg Social Dance (Clscl),
4690,L,0.50,GEN EL,General Elective,PEGNRL 145,4684,,Beginning Square Dance,
4690,L,1.00,MUSI EL,Music Elective,MUSC 267,4684,,Cello/String Bass Tech,
4690,L,1.00,MUSI EL,Music Elective,MUSC 268,4684,,Trom/Baritone/Tuba Tech,
4690,L,1.00,GEN EL,General Elective,MUSC 269,4684,,Instrumental Ensemble,
4690,L,1.00-4.00,MUSA 280,Applied Voice,MUSC 270,4684,,Priv Vocal-Prim Prfm (L2),8
4690,L,1.00,GEN EL,General Elective,MUSC 271,4684,,Opera Performance Tech,
4690,L,1.00,GEN EL,General Elective,MUSC 272,4684,,Practicum Music Theatre,
4690,L,3.00,GEN EL,General Elective,MUSC 273,4684,,Jazz History & Appreciation,
4690,L,3.00,GEN EL,General Elective,MUSC 275,4684,,Diction For Singers I,
4690,L,2.00,MUSI EL,Music Elective,MUSC 276,4684,,Diction For Singers II,
4690,L,0.50,GEN EL,General Elective,MUSC 279,4684,,Vocal Ensemble,
4690,L,1.00-4.00,MUSA 210,Applied Piano,MUSC 280,4684,,Priv Piano-Prim Prfm (L2),8
4690,L,2.00,MUSA 212,Applied Organ,MUSC 281,4684,,Aural Skills III,
4690,L,2.00,GEN EL,General Elective,MUSC 290,4684,,Technology Music Educators,
4690,L,1.00,GEN EL,General Elective,MUSC 292,4684,,Instrumental Techniques,
4690,L,0.50,GEN EL,General Elective,PEGNRL 147,4684,,Beg Soc Dnce (Latin/Midw),
4690,L,0.50,GEN EL,General Elective,PEGNRL 148,4684,,Beg Contra/Rnd Dnce/Mixrs,
4690,L,2.00,GEN EL,General Elective,PEGNRL 149,4684,,Beg Country Western Dance,
4690,L,0.50,GEN EL,General Elective,PEGNRL 150,4684,,Beginning Swim Level 4,
4690,L,0.50,GEN EL,General Elective,PEGNRL 151,4684,,Intermediate Swim Level 6,
4690,L,0.50,GEN EL,General Elective,PEGNRL 152,4684,,Advanced Swimming Level 7,
4690,L,0.50,GEN EL,General Elective,PEGNRL 155,4684,,Beginning Aqua Aerobics,
4690,L,1.00,GEN EL,General Elective,PEGNRL 157,4684,,Swimming IV (Life Saving),
4690,L,1.00,GEN EL,General Elective,PEGNRL 158,4684,,Beg Skin & Scuba Diving,
4690,L,1.00,GEN EL,General Elective,PEGNRL 159,4684,,Beginning Canoeing,
4690,L,0.50,GEN EL,General Elective,PEGNRL 160,4684,,Beginning Tennis,
4690,L,0.50,GEN EL,General Elective,PEGNRL 161,4684,,Intermediate Tennis,
4690,L,0.50,GEN EL,General Elective,PEGNRL 166,4684,,Beg Volleyball (Power),
4690,L,0.50,GEN EL,General Elective,PEGNRL 167,4684,,Beginning Weight Training,
4690,L,0.50,GEN EL,General Elective,PEGNRL 168,4684,,Intermediate Volleyball,
4690,L,0.50,GEN EL,General Elective,PEGNRL 170,4684,,Beginning Self Defense,
4690,L,0.50,GEN EL,General Elective,PEGNRL 173,4684,,Beginning Sport Judo,
4690,L,0.50,GEN EL,General Elective,PEGNRL 175,4684,,Beg Tae Kwon Do: Karate,
4690,L,0.50,GEN EL,General Elective,PEGNRL 176,4684,,Interm Tae Kwon Do: Karate,
4690,L,0.50,GEN EL,General Elective,PEGNRL 177,4684,,Intro Martial Arts Weapons,
4690,L,1.00,HESM 110,Scuba Diving,PEGNRL 180,4684,,Open Water Scuba,
4690,L,0.50,GEN EL,General Elective,PEGNRL 183,4684,,Exercisewalking,
4690,L,0.50,GEN EL,General Elective,PEGNRL 185,4684,,Beg Mountain/Rappelling,
4690,L,0.50,GEN EL,General Elective,PEGNRL 186,4684,,Beginning Orienteering,
4690,L,1.00,GEN EL,General Elective,PEGNRL 187,4684,,Military Conditioning I,
4690,L,0.50,GEN EL,General Elective,PEGNRL 190,4684,,Swim For Fitness,
4690,L,1.00,GEN EL,General Elective,PEGNRL 192,4684,,Pers Hlth & Fitness Life,
4690,L,1.00,GEN EL,General Elective,PEGNRL 193,4684,,Intercol Athletic Participatn,
4690,L,2.00,GEN EL,General Elective,PEPROF 165,4684,,Intro to Physical Education,
4690,L,1.00,GEN EL,General Elective,PEPROF 171,4684,,Fund Flag Ftbl/Tm Handbl,
4690,L,1.00,HESM 117,Basketball,PEPROF 172,4684,,Fundamental of Basketball,
4690,L,3.00,GEN EL,General Elective,PEPROF 173,4684,,Teach Tumbling/Gymnastics,
4690,L,1.00,HESM 194,Volleyball,PEPROF 174,4684,,Fundamentals Volleyball,
4690,L,1.00,GEN EL,General Elective,PEPROF 175,4684,,Fund Bowling/Badminton,
4690,L,1.00,GEN EL,General Elective,PEPROF 176,4684,,Fund of Archery & Golf,
4690,L,1.00,HESM 192,Track and Field,PEPROF 177,4684,,Fund of Track and Field,
4690,L,1.00,HESM 180,Soccer I,PEPROF 178,4684,,Fund Soccer & Speedball,
4690,L,2.00,GEN EL,General Elective,PEPROF 200,4684,,Fundamentals of Rhythms,
4690,L,1.00,GEN EL,General Elective,PEPROF 209,4684,,Professions in Physical Educ,
4690,L,1.00,HESM 182,Softball,PEPROF 210,4684,,Fundamentals of Softball,
4690,L,1.00,GEN EL,General Elective,PEPROF 212,4684,,Fundamentals of Apparatus,
4690,L,1.00,HESM 188,Tennis I,PEPROF 213,4684,,Fundamentals of Tennis,
4690,L,1.00,HESM 196,Weight Training I,PEPROF 215,4684,,Fnd Wght Trng/Phy Fitness,
4690,L,3.00,GEN EL,General Elective,PEPROF 240,4684,,Stand-Based Curric/Plann,
4690,L,3.00,HESM 233,Water Safety Instructor,PEPROF 251,4684,,Water Safety Instructor,
4690,L,4.00,HESM EL,"Health, Exercise Science & Sport Mngmnt Elective",PEPROF 271,4684,,Structure/Funct Humn Body,
4690,U,2.00,HESM 322,Adv First Aid/Emrgncy Response,PEPROF 281,4684,,First Aid & Cpr,
4690,L,3.00,GEN EL,General Elective,PEPROF 291,4684,,Lifeguarding,
4690,P,3.00,ACSK 010,Essential Math Skills,MATH 040,4684,,Pre-Algebra,
4690,P,4.00,ACSK 015,Elementary Algebra,MATH 041,4684,,Beginning Algebra,
4690,L,3.00,GEN EL,General Elective,MATH 102,4684,,Descriptve Geometry,
4690,L,3.00,MATH 215,Math Mdl Chld-Erly Adl Tchr  I,MATH 111,4684,,Math Elem Teacher I,
4690,L,3.00,MATH 216,Math Mdl Chd-Erly Adl Tchr  II,MATH 112,4684,,Math Elem Teacher II,
4690,L,3.00,MATH 102,Survey of Mathematics,MATH 139,4684,CS,Quantitative Reasoning,
4690,L,3.00,MATH 102,Survey of Mathematics,MATH 140,4684,CS,Mathematical Ideas,
4690,L,4.00,MATH 111,College Algebra I,MATH 141,4684,CS,Fundamtls of Coll Algebra,
4690,L,3.00,MATH 111,College Algebra I,MATH 141B,4684,CS,Intermediate Algebra,
4690,L,3.00,GEN EL,General Elective,MATH 143,4684,NSM,Finite Business & Soc Sci,
4690,L,3.00,GEN EL,General Elective,MATH 145,4684,,Contemporary Mathematics,
4690,L,3.00,GEN EL,General Elective,MATH 148,4684,,Math Elem Teacher I,
4690,L,3.00,GEN EL,General Elective,MATH 149,4684,,Math Elem Teacher II,
4690,L,5.00,MATH 114,College Algebra II/Trig,MATH 152,4684,UCTA,Precalculus,"226, 22"
4690,L,1.00,GEN EL,General Elective,MATH 177,4684,,The Logic of Chess,
4690,L,3.00,GEN EL,General Elective,MATH 230,4684,UCTA,Intro to Statistics,22
4690,L,3.00,GEN EL,General Elective,MATH 231,4684,,Undst Probability/Statis,
4690,L,1.00,GEN EL,General Elective,MATH 232,4684,,Stat Cptr Progrm Lab,
4690,L,3.00,GEN EL,General Elective,MATH 243,4684,,Shrt Calc Bus/Soc Science,
4690,L,5.00,GEN EL,General Elective,MATH 250,4684,,Appld Calc Srv Bus/Soc Sc,
4690,L,5.00,MATH 221,Calculus & Analytic Geometry I,MATH 253,4684,NSM,Calc/Analytic Geometry I,
4690,L,5.00,MATH 222,Calc & Analytic Geometry II,MATH 254,4684,NSM,Calc/Analytic Geometry II,
4690,L,3.00,MATH 223,Calc & Analytic Geometry III,MATH 255,4684,,Calc/Anlytc Geometry III,
4690,L,3.00,GEN EL,General Elective,MATH 280,4684,,Discrete Mathematics,
4690,L,1.00-3.00,GEN EL,General Elective,MATH 290,4684,,Special Topics in Mathematics,8
4690,L,3.00,PHIL 101,Introduction to Philosophy,PHILSPHY 241,4684,HUP,Intro to Philosophy,
4690,L,3.00,PHIL 215,Contemporary Moral Problems,PHILSPHY 245,4684,"UCTA,HUP",Contemporary Moral Issues,22
4690,L,3.00,GEN EL,General Elective,PHILSPHY 247,4684,,Bioethics,
4690,L,3.00,GEN EL,General Elective,PHILSPHY 248,4684,,Environmental Ethics,
4690,L,3.00,PHIL 201,Logic,PHILSPHY 251,4684,,Logic,
4690,L,3.00,PHIL 206,Introduction to Ethics,PHILSPHY 261,4684,"UCTA,HUP",Introduction to Ethics,22
4690,L,3.00,PHIL 213,Aesthetics,PHILSPHY 271,4684,,Introduction Aesthetics,
4690,L,3.00,PHIL 220,"Politics, Law, and Society",PHILSPHY 281,4684,,Social Philosophy,
4690,,3.00,Human/Arts EL,Humanities and Arts Elective,PHILSPHY 291,4684,HU,Philosophy Nat/Soc Sci,
4690,L,3.00,PHIL EL,Philosophy Elective,PHILSPHY 341,4684,,Classical Philosophy,
4690,L,3.00,PHIL EL,Philosophy Elective,PHILSPHY 342,4684,HUP,Modern Philosophy,
4690,L,3.00,PHIL EL,Philosophy Elective,PHILSPHY 343,4684,,American Philosophy,
4690,L,3.00,PHIL EL,Philosophy Elective,PHILSPHY 345,4684,,Contemporary Philosophy,
4690,L,3.00,PHIL EL,Philosophy Elective,PHILSPHY 365,4684,,Perspectives Death/Dying,
4690,U,3.00,PHIL EL,Philosophy Elective,PHILSPHY 390,4684,,Feminist Philosophy,
4690,L,1.00,GEN EL,General Elective,POLISCI 105,4684,,Stat & Local Suplmt to Pol 104,
4690,L,3.00,POLS 100,American Politics,POLISCI 141,4684,"UCTA,SSP",American Govmnt/Politics,22
4690,L,3.00,GEN EL,General Elective,POLISCI 217,4684,,Ethnic Politics,
4690,L,3.00,POLS 280,Criminal Justice Process,POLISCI 247,4684,,Issues/Crises Amer Poltcs,
4690,L,3.00,POLS 105,Introduction to Politics,POLISCI 250,4684,SSP,Intro Political Theory,
4690,L,3.00,GEN EL,General Elective,POLISCI 255,4684,,Intro Comparative Politics,
4690,L,3.00,CRMJ 200,Criminal Justice Rsch Mthds,POLISCI 301,4684,,Pol Science Rsch Methods,
4690,L,3.00,POLS 203,"Women, Power and Politics",POLISCI 315,4684,,Women and American Politics,
4690,L,3.00,CRMJ 235,Police and Society,POLISCI 316,4684,,Police/Crim Justice Admin,
4690,L,3.00,POLS 214,Executive&Legislative Politics,POLISCI 317,4684,,Amer Legislative Process,
4690,L,3.00,POLS 215,The Presidency,POLISCI 318,4684,,The American Presidency,
4690,L,3.00,POLS 202,Public Policy,POLISCI 320,4684,,Public Policy/Administrtn,
4690,U,3.00,POLS 360,Pol Parties & Interest Groups,POLISCI 321,4684,,Interest Group Politics,
4690,L,3.00,POLS 130,State and Local Politics,POLISCI 344,4684,,State/Local Government,
4690,L,3.00,POLS 104,Intro International Relations,POLISCI 351,4684,SSP,International Relations,
4690,L,3.00,POLS 103,Intro to Comparative Politics,POLISCI 352,4684,SSP,Compartve Govrnmnt-Europe,
4690,L,1.00,POLS 209,Legal Research & Writing,POLISCI 360,4684,,Resources Legal Research,
4690,U,3.00,POLS 320,Const Law:Structr/Pwr US Govt,POLISCI 413,4684,,Constitutional Law,
4690,U,3.00,POLS 310,Const Law: Civil Liberties,POLISCI 415,4684,,Criminal Justice/Const,
4690,L,3.00,POLS 116,Introduction to Law,POLISCI 419,4684,SSP,The Judicial Process,
4690,L,3.00,POLS 105,Introduction to Politics,POLISCI 420,4684,SSP,American Political Thght,
4690,L,3.00,POLS 224,American Foreign Policy,POLISCI 457,4684,,American Foreign Policy,
4690,L,3.00,GEN EL,General Elective,PSYCH 104,4684,SSY,Psych of Human Adjustment,
4690,L,3.00,GEN EL,General Elective,PSYCH 105,4684,SS,Individual and Society,
4690,L,3.00,GEN EL,General Elective,PSYCH 135,4684,SSY,Psychology of Retirement,
4690,L,3.00,GEN EL,General Elective,PSYCH 202,4684,SSY,Psychology of Women,
4690,L,3.00,PSYC 101,Intro to Psychological Science,PSYCH 211,4684,"UCTA,SSY",Introductory Psychology,22
4690,L,3.00,PSYC 250,Psychological Statistics,PSYCH 215,4684,,Basic Statistical Methods,
4690,U,5.00,PSYC 300,Research Methods in Psychology,PSYCH 216,4684,,Research Methods,
4690,L,3.00,PSYC 260,Psychology of Personality,PSYCH 301,4684,,Intro Behavioral Neuroscience,
4690,U,3.00,PSYC 325,Biological Psychology,PSYCH 304,4684,,Psychology of Personality,
4690,U,3.00,PSYC EL,Psychology Elective,PSYCH 332,4684,,Psychology of Adolescence,
4690,U,3.00,PSYC 360,Abnormal Psychology,PSYCH 345,4684,,Abnormal Psychology,
4690,L,3.00,PSYC 205,Cognitive Psychology,PSYCH 351,4684,,Cognitive Psychology,
4690,L,3.00,PSYC 220,Social Psychology,PSYCH 355,4684,,Social Psychology,
4690,L,2.00,GEN EL,General Elective,RECREATN 232,4684,,Intro Recreation/Leisure,
4690,L,3.00,GEN EL,General Elective,RACEETH 150,4684,,Atlantic History,
4690,L,3.00,GEN EL,General Elective,RACEETH 217,4684,,Ethnic Politics,
4690,L,3.00,GEN EL,General Elective,SOCIOLGY 105,4684,SSS,Individual and Society,
4690,L,3.00,SOCA 101,Introduction to Sociology,SOCIOLGY 140,4684,"UCTA,SSS",Introductory Sociology,22
4690,L,3.00,SS-SOCA EL,Soc Sciences - Socio & Anthro Elective,SOCIOLGY 240,4684,"SSS, UCTA",Principles of Sociology,22
4690,L,3.00,SOCA 102,Contemporary Social Problems,SOCIOLGY 250,4684,,Social Problems,
4690,L,3.00,SOCA 207,Marriage and Family,SOCIOLGY 252,4684,SSS,Intro to Family Studies,
4690,L,3.00,GEN EL,General Elective,SOCIOLGY 260,4684,"DV, SSS",Sociology of Hate,
4690,L,3.00,SOCA 206,Race/Ethnc Relations in US(Dv),SOCIOLGY 265,4684,"UCTA, DV, SSS",Race & Ethnic Relations,22
4690,L,3.00,SOCA EL,Sociology Elective,SOCIOLGY 270,4684,"DV, SSS",Afri Am Comunty Soc Persp,
