4656,,3.00,NDC,No Degree Credit,ITDEV (152) 126,4615,,Db Design & Data Warehousing,5
4656,,3.00,NDC,No Degree Credit,ITDEV (152) 130,4615,,Object-Oriented Design W/Uml,5
4656,,3.00,NDC,No Degree Credit,ITDEV (152) 131,4615,,Object-Oriented Sys Analysis,5
4656,,3.00,NDC,No Degree Credit,ITDEV (152) 132,4615,,Web Software Dev Internship,5
4656,,3.00,NDC,No Degree Credit,ITDEV (152) 139,4615,,Ios Development,5
4656,,3.00,NDC,No Degree Credit,ITDEV (152) 143,4615,,Advanced Ios Development,5
4656,,3.00,NDC,No Degree Credit,ITDEV (152) 150,4615,,Intro to Perl Programming,5
4656,,3.00,NDC,No Degree Credit,ITDEV (152) 151,4615,,Scripting With Perl,5
4656,,3.00,NDC,No Degree Credit,ITDEV (152) 153,4615,,Professional Ios Development,5
4656,,3.00,NDC,No Degree Credit,ITDEV (152) 157,4615,,Ruby on Rails Development,5
4656,,1.00,NDC,No Degree Credit,ITDEV (152) 162,4615,,Html Beginning,5
4656,,1.00,NDC,No Degree Credit,ITDEV (152) 163,4615,,Html-Dynamic,5
4656,,1.00,NDC,No Degree Credit,ITDEV (152) 164,4615,,Web Site Design Concepts,5
4656,,1.00,NDC,No Degree Credit,ITDEV (152) 165,4615,,Javascript: An Introduction,5
4656,,3.00,NDC,No Degree Credit,ITDEV (152) 166,4615,,Php Web With Mysql,5
4656,,3.00,NDC,No Degree Credit,ITDEV (152) 167,4615,,Adv Php and Mysql Web,5
4656,,3.00,NDC,No Degree Credit,ITDEV (152) 168,4615,,Ajax and Javascript Web Dev,5
4656,,3.00,NDC,No Degree Credit,ITDEV (152) 174,4615,,It Mobile Development Intern,5
4656,,3.00,NDC,No Degree Credit,ITDEV (152) 189,4615,,Android Apps Development,5
4656,,3.00,NDC,No Degree Credit,ITDEV (152) 199,4615,,Flash & Flex Programming,5
4656,,1.00,NDC,No Degree Credit,COMPSOFT (103) 101,4615,,Computers-Beginning/Slow Paced,5
4656,,1.00,NDC,No Degree Credit,COMPSOFT (103) 102,4615,,Computer Operations-Beginning,5
4656,,1.00,NDC,No Degree Credit,COMPSOFT (103) 123,4615,,Windows 7,5
4656,,1.00,NDC,No Degree Credit,COMPSOFT (103) 125,4615,,Access - Intermediate,5
4656,,1.00,NDC,No Degree Credit,COMPSOFT (103) 126,4615,,Word - Advanced,5
4656,,1.00,NDC,No Degree Credit,COMPSOFT (103) 133,4615,,Excel - Beginning,5
4656,,1.00,NDC,No Degree Credit,COMPSOFT (103) 134,4615,,Windows 2000,5
4656,,1.00,NDC,No Degree Credit,COMPSOFT (103) 135,4615,,Windows Xp,5
4656,,1.00,NDC,No Degree Credit,COMPSOFT (103) 136,4615,,Word Intermediate,5
4656,,1.00,NDC,No Degree Credit,COMPSOFT (103) 137,4615,,Word Beginning,5
4656,,1.00,NDC,No Degree Credit,COMPSOFT (103) 139,4615,,Excel Intermediate,5
4656,,1.00,NDC,No Degree Credit,COMPSOFT (103) 140,4615,,Publisher,5
4656,,1.00,NDC,No Degree Credit,COMPSOFT (103) 143,4615,,Powerpoint,5
4656,,1.00,NDC,No Degree Credit,COMPSOFT (103) 145,4615,,Access,5
4656,,1.00,NDC,No Degree Credit,COMPSOFT (103) 146,4615,,Internet Introduction,5
4656,,1.00,NDC,No Degree Credit,COMPSOFT (103) 153,4615,,Powerpoint-Advanced,5
4656,,1.00,NDC,No Degree Credit,COMPSOFT (103) 163,4615,,Adobe Photoshop-Beginning,5
4656,,1.00,NDC,No Degree Credit,COMPSOFT (103) 164,4615,,Flash - Beginning,5
4656,,1.00,NDC,No Degree Credit,COMPSOFT (103) 165,4615,,Outlook,5
4656,,1.00,NDC,No Degree Credit,COMPSOFT (103) 167,4615,,Fireworks - Beginning,5
4656,,1.00,NDC,No Degree Credit,COMPSOFT (103) 168,4615,,Dreamweaver,5
4656,,3.00,NDC,No Degree Credit,BUSADM (102) 104,4615,,Bus Statistics,5
4656,,3.00,NDC,No Degree Credit,BUSADM (102) 114,4615,,Business Communication,5
4656,,3.00,NDC,No Degree Credit,BUSADM (102) 117,4615,,Money & Banking,5
4656,,3.00,NDC,No Degree Credit,BUSADM (102) 126,4615,,Corporate Finance,5
4656,,3.00,NDC,No Degree Credit,BUSADM (102) 127,4615,,Financial Analysis,5
4656,,3.00,NDC,No Degree Credit,BUSADM (102) 128,4615,,Financial Institutions,5
4656,,3.00,NDC,No Degree Credit,BUSADM (102) 130,4615,,Personal Finance,5
4656,,3.00,NDC,No Degree Credit,BUSADM (102) 134,4615,,"Bus Organization, Mgmt, Ethics",5
4656,,3.00,NDC,No Degree Credit,BUSADM (102) 135,4615,,Project Management - Fund,5
4656,,3.00,NDC,No Degree Credit,BUSADM (102) 137,4615,,Computer Accounting Applied,5
4656,,3.00,NDC,No Degree Credit,BUSADM (102) 140,4615,,Corporate Finance/Investments,5
4656,,3.00,NDC,No Degree Credit,BUSADM (102) 143,4615,,Management Techniques,5
4656,,3.00,NDC,No Degree Credit,BUSADM (102) 145,4615,,Intro to Human Resources,5
4656,,3.00,NDC,No Degree Credit,BUSADM (102) 150,4615,,Intro International Business,5
4656,,3.00,NDC,No Degree Credit,BUSADM (102) 160,4615,,Business Law 1,5
4656,,3.00,NDC,No Degree Credit,BUSADM (102) 161,4615,,Business Law II,5
4656,,3.00,NDC,No Degree Credit,BUSADM (102) 168,4615,,Employment Law,5
4656,,3.00,NDC,No Degree Credit,BUSADM (102) 171,4615,,Nonprofit Management,5
4656,,3.00,NDC,No Degree Credit,BUSADM (102) 201,4615,,Financial Life Skills,5
4656,,4.00,NDC,No Degree Credit,RLEST (194) 182,4615,,Real Estate Law and Sales,5
4656,,4.00,NDC,No Degree Credit,RLEST (194) 185,4615,,Real Estate Broker Management,5
4656,,4.00,NDC,No Degree Credit,RLEST (194) 186,4615,,Real Estate Appraisal 1-Part a,5
4656,,4.00,NDC,No Degree Credit,RLEST (194) 194,4615,,Home Inspection,5
4656,,3.00,NDC,No Degree Credit,SUPDEV (196) 134,4615,,Legal Issues For Supervisors,5
4656,,3.00,NDC,No Degree Credit,SUPDEV (196) 136,4615,,Safety in the Workplace,5
4656,,3.00,NDC,No Degree Credit,SUPDEV (196) 164,4615,,Personal Skills For Leaders,5
4656,,3.00,NDC,No Degree Credit,SUPDEV (196) 169,4615,,Diversity & Change Management,5
4656,,3.00,NDC,No Degree Credit,SUPDEV (196) 188,4615,,Project Management,5
4656,,3.00,NDC,No Degree Credit,SUPDEV (196) 189,4615,,Team Building & Problem Solvin,5
4656,,3.00,NDC,No Degree Credit,SUPDEV (196) 190,4615,,Leadership Development,5
4656,,3.00,NDC,No Degree Credit,SUPDEV (196) 191,4615,,Principles of Supervision,5
4656,,3.00,NDC,No Degree Credit,SUPDEV (196) 192,4615,,Foundations of Quality,5
4656,,3.00,NDC,No Degree Credit,SUPDEV (196) 193,4615,,Human Resource Management,5
4656,,3.00,NDC,No Degree Credit,ITMCS (154) 104,4615,,A+ Hardware Essentials,5
4656,,3.00,NDC,No Degree Credit,ITMCS (154) 110,4615,,Pc Troubleshooting 1,5
4656,,3.00,NDC,No Degree Credit,ITMCS (154) 112,4615,,Pc Troubleshooting 2,5
4656,,3.00,NDC,No Degree Credit,ITMCS (154) 184,4615,,Enterprise Client,5
4656,,3.00,NDC,No Degree Credit,ITMCS (154) 186,4615,,Windows Network Infrastructure,5
4656,,3.00,NDC,No Degree Credit,ITMCS (154) 189,4615,,Computer Hardware Essentials,5
4656,,3.00,NDC,No Degree Credit,ITMCS (154) 190,4615,,Linux Server 1,5
4656,,3.00,NDC,No Degree Credit,ITMCS (154) 192,4615,,Novell Netware Server,5
4656,,3.00,NDC,No Degree Credit,INSMGT (162) 125,4615,,Property & Casualty Insurance,5
4656,,3.00,NDC,No Degree Credit,INSMGT (162) 126,4615,,Intro Loss Investigatn(Aic 33),5
4656,,3.00,NDC,No Degree Credit,INSMGT (162) 135,4615,,Detecting Employee Fraud,5
4656,,2.00,NDC,No Degree Credit,INSMGT (162) 140,4615,,Risk Mgmt Insurance Internship,5
4656,,3.00,NDC,No Degree Credit,QUAL MGMT (185) 110,4615,,Managing For Quality,5
4656,,3.00,NDC,No Degree Credit,QUAL MGMT (185) 114,4615,,Stat Tech For Process Cntrl,5
4656,,3.00,NDC,No Degree Credit,COMART (201) 102,4615,,Design Fundamentals,5
4656,,3.00,NDC,No Degree Credit,COMART (201) 103,4615,,Drawing Fundamentals,5
4656,,3.00,NDC,No Degree Credit,COMART (201) 106,4615,,Illustration,5
4656,,3.00,NDC,No Degree Credit,COMART (201) 108,4615,,Type Design Fundamentals,5
4656,,3.00,NDC,No Degree Credit,COMART (201) 109,4615,,Typography 1,5
4656,,3.00,NDC,No Degree Credit,COMART (201) 110,4615,,Typography 2,5
4656,,2.00,NDC,No Degree Credit,COMART (201) 111,4615,,Illustration 2,5
4656,,2.00,NDC,No Degree Credit,COMART (201) 112,4615,,Color,5
4656,,3.00,NDC,No Degree Credit,COMART (201) 117,4615,,Illustrative Figure Drawing,5
4656,,3.00,NDC,No Degree Credit,COMART (201) 121,4615,,Graphic Design,5
4656,,2.00,NDC,No Degree Credit,COMART (201) 122,4615,,Graphic Design 2,5
4656,,3.00,NDC,No Degree Credit,COMART (201) 128,4615,,Print & Digital Production,5
4656,,3.00,NDC,No Degree Credit,COMART (201) 129,4615,,Print & Production 2,5
4656,,2.00,NDC,No Degree Credit,COMART (201) 136,4615,,Concept Development,5
4656,,2.00,NDC,No Degree Credit,COMART (201) 145,4615,,Intro to Screen Printing,5
4656,,2.00,NDC,No Degree Credit,COMART (201) 146,4615,,Adv. Screen Printing Workshop,5
4656,,3.00,NDC,No Degree Credit,COMART (201) 151,4615,,Typographic Design,5
4656,,2.00,NDC,No Degree Credit,COMART (201) 152,4615,,Applied Drawing,5
4656,,2.00,NDC,No Degree Credit,COMART (201) 153,4615,,Integrated Design,5
4656,,3.00,NDC,No Degree Credit,COMART (201) 154,4615,,Design Project Management,5
4656,,2.00,NDC,No Degree Credit,COMART (201) 162,4615,,Graphic Design Portfolio Prep,5
4656,,2.00,NDC,No Degree Credit,COMART (201) 169,4615,,Bus of Graphic Dsgn & Illustr,5
4656,,3.00,NDC,No Degree Credit,COMART (201) 177,4615,,Web Page Design,5
