to,level,credits,course_2,title_2,course_1,from_,gen_ed,title_1,special
Gateway Tech. College,,3.00,BUSADM (102) 137,Business/Introduction to,ACCTG (101) 110,Moraine Park Tech. College,,Introduction to Accounting,200
Gateway Tech. College,,4.00,ACCTG (101) 114,Accounting Principles,ACCTG (101) 111,Moraine Park Tech. College,,Accounting 1,200
Gateway Tech. College,,4.00,ACCTG (101) 114,Accounting Principles,ACCTG (101) 112,Moraine Park Tech. College,,Accounting 1,200
Gateway Tech. College,,5.00,RADTEC (526) 149,Radiographic Procedures 1,RADTEC (526) 149,Moraine Park Tech. College,,Radiographic Procedures 1,"200, 215"
Gateway Tech. College,,3.00,RADTEC (526) 158,Introduction to Radiography,RADTEC (526) 158,Moraine Park Tech. College,,Introduction to Radiography,"200, 215"
Gateway Tech. College,,3.00,RADTEC (526) 159,Radiographic Imaging 1,RADTEC (526) 159,Moraine Park Tech. College,,Radiographic Imaging 1,"200, 215"
Gateway Tech. College,,2.00,RADTEC (526) 168,Radiography Clinical 1,RADTEC (526) 168,Moraine Park Tech. College,,Radiography Clinical 1,"200, 215"
Gateway Tech. College,,3.00,RADTEC (526) 170,Radiographic Imaging 2,RADTEC (526) 170,Moraine Park Tech. College,,Radiographic Imaging 2,"200, 215"
Gateway Tech. College,,2.00,RADTEC (526) 174,Arrt Certification Seminar,RADTEC (526) 174,Moraine Park Tech. College,,Arrt Certification Seminar,"200, 215"
Gateway Tech. College,,1.00,RADTEC (526) 189,Radiographic Pathology,RADTEC (526) 189,Moraine Park Tech. College,,Radiographic Pathology,"200, 215"
Gateway Tech. College,,2.00,RADTEC (526) 190,Radiography Clinical 5,RADTEC (526) 190,Moraine Park Tech. College,,Radiography Clinical 5,"200, 215"
Gateway Tech. College,,5.00,RADTEC (526) 191,Radiographic Procedures 2,RADTEC (526) 191,Moraine Park Tech. College,,Radiographic Procedures 2,"200, 215"
Gateway Tech. College,,3.00,RADTEC (526) 192,Radiography Clinical 2,RADTEC (526) 192,Moraine Park Tech. College,,Radiography Clinical 2,"200, 215"
Gateway Tech. College,,3.00,RADTEC (526) 193,Radiography Clinical 3,RADTEC (526) 193,Moraine Park Tech. College,,Radiography Clinical 3,"200, 215"
Gateway Tech. College,,3.00,RADTEC (526) 194,Imaging Equipment Operation,RADTEC (526) 194,Moraine Park Tech. College,,Imaging Equipment Operation,"200, 215"
Gateway Tech. College,,2.00,RADTEC (526) 195,Radiographic Quality Analysis,RADTEC (526) 195,Moraine Park Tech. College,,Radiographic Quality Analysis,"200, 215"
Gateway Tech. College,,3.00,RADTEC (526) 196,Modalities,RADTEC (526) 196,Moraine Park Tech. College,,Modalities,"200, 215"
Gateway Tech. College,,3.00,RADTEC (526) 197,Radiation Protection & Biology,RADTEC (526) 197,Moraine Park Tech. College,,Radiation Protection & Biology,"200, 215"
Gateway Tech. College,,2.00,RADTEC (526) 198,Radiography Clinical 6,RADTEC (526) 198,Moraine Park Tech. College,,Radiography Clinical 6,"200, 215"
Gateway Tech. College,,3.00,RADTEC (526) 199,Radiography Clinical 4,RADTEC (526) 199,Moraine Park Tech. College,,Radiography Clinical 4,"200, 215"
Gateway Tech. College,,2.00,EMS (531) 911,Ems Fundamental,EMS (531) 911,Moraine Park Tech. College,,Ems Fundamental,215
Gateway Tech. College,,4.00,EMS (531) 912,Paramedic Medical Principles,EMS (531) 912,Moraine Park Tech. College,,Paramedic Medical Principles,215
Gateway Tech. College,,3.00,EMS (531) 913,Adv. Patient Asses. Principles,EMS (531) 913,Moraine Park Tech. College,,Adv. Patient Asses. Principles,215
Gateway Tech. College,,3.00,EMS (531) 914,Adv. Pre-Hospital Pharmacology,EMS (531) 914,Moraine Park Tech. College,,Adv. Pre-Hospital Pharmacology,215
Gateway Tech. College,,2.00,EMS (531) 915,Paramedic Respiratory Mgt.,EMS (531) 915,Moraine Park Tech. College,,Paramedic Respiratory Mgt.,215
Gateway Tech. College,,3.00,EMS (531) 917,Paramedic Clinical Field I,EMS (531) 917,Moraine Park Tech. College,,Paramedic Clinical/Field 1,
Gateway Tech. College,,1.00,EMS (531) 918,Adv. Emergency Resuscitation,EMS (531) 918,Moraine Park Tech. College,,Adv. Emergency Resuscitation,215
Gateway Tech. College,,4.00,EMS (531) 919,Paramedic Medical Emergencies,EMS (531) 919,Moraine Park Tech. College,,Paramedic Medical Emergencies,215
Gateway Tech. College,,3.00,EMS (531) 920,Paramedic Trauma,EMS (531) 920,Moraine Park Tech. College,,Paramedic Trauma,215
Gateway Tech. College,,3.00,EMS (531) 921,Special Patient Populations,EMS (531) 921,Moraine Park Tech. College,,Special Patient Populations,215
Gateway Tech. College,,1.00,EMS (531) 922,Ems Operations,EMS (531) 922,Moraine Park Tech. College,,Ems Operations,215
Gateway Tech. College,,1.00,EMS (531) 923,Paramedic Capstone,EMS (531) 923,Moraine Park Tech. College,,Paramedic Capstone,215
Gateway Tech. College,,4.00,EMS (531) 924,Paramedic Clinical/Field 2,EMS (531) 924,Moraine Park Tech. College,,Paramedic Clinical/Field 2,215
Gateway Tech. College,,2.00,NRSAD (543) 101,Nursing Fundamentals,NRSAD (543) 101,Moraine Park Tech. College,,Nursing Fundamentals,"200, 215"
Gateway Tech. College,,3.00,NRSAD (543) 102,Nursing Skills,NRSAD (543) 102,Moraine Park Tech. College,,Nursing Skills,"200, 215"
Gateway Tech. College,,2.00,NRSAD (543) 103,Nursing Pharmacology,NRSAD (543) 103,Moraine Park Tech. College,,Nursing Pharmacology,"200, 215"
Gateway Tech. College,,2.00,NRSAD (543) 104,Nsg: Intro Clinical Practice,NRSAD (543) 104,Moraine Park Tech. College,,Nsg: Intro Clinical Practice,"200, 215"
Gateway Tech. College,,3.00,NRSAD (543) 105,Nursing Health Alterations,NRSAD (543) 105,Moraine Park Tech. College,,Nursing Health Alterations,"200, 215"
